timestamp,farm_id,mulch_type,degradation_percent,evaporation_reduction,temperature_reduction,status
2026-01-02 04:40:00,F0271,Biodegradable,0.82,16.45,1.94,Needs Replacement
2026-01-02 04:45:00,F0584,Biodegradable,76.39,31.96,3.8,Healthy
2026-01-02 04:50:00,F0462,Biodegradable,36.25,27.32,3.7,Needs Replacement
2026-01-02 04:55:00,F0132,Plastic,82.53,47.39,5.28,Needs Replacement
2026-01-02 05:00:00,F0375,Plastic,37.32,69.21,4.9,Healthy
2026-01-02 05:05:00,F0040,Plastic,60.25,34.08,1.28,Damaged
2026-01-02 05:10:00,F0621,Biodegradable,33.3,38.42,4.2,Healthy
2026-01-02 05:15:00,F0632,Biodegradable,32.8,46.78,2.14,Needs Replacement
2026-01-02 05:20:00,F0502,Biodegradable,59.37,40.44,4.57,Damaged
2026-01-02 05:25:00,F0690,Plastic,29.98,58.94,3.58,Needs Replacement
2026-01-02 05:30:00,F0705,Biodegradable,58.37,57.81,6.08,Healthy
2026-01-02 05:35:00,F0996,Biodegradable,59.69,25.93,5.59,Damaged
2026-01-02 05:40:00,F0537,Biodegradable,22.75,13.08,4.36,Damaged
2026-01-02 05:45:00,F0698,Plastic,61.97,60.47,2.03,Healthy
2026-01-02 05:50:00,F0452,Organic,57.26,52.03,2.34,Needs Replacement
2026-01-02 05:55:00,F0794,Biodegradable,15.14,51.43,3.87,Needs Replacement
2026-01-02 06:00:00,F0142,Biodegradable,87.28,54.15,1.44,Healthy
2026-01-02 06:05:00,F0386,Organic,56.09,69.89,4.35,Healthy
2026-01-02 06:10:00,F0693,Biodegradable,45.97,41.99,4.82,Damaged
2026-01-02 06:15:00,F0197,Plastic,64.33,51.6,5.27,Needs Replacement
2026-01-02 06:20:00,F0305,Organic,55.81,23.49,7.81,Damaged
2026-01-02 06:25:00,F0358,Biodegradable,20.73,52.3,3.22,Damaged
2026-01-02 06:30:00,F0389,Organic,27.35,17.31,5.74,Needs Replacement
2026-01-02 06:35:00,F0295,Biodegradable,95.46,58.28,3.03,Healthy
2026-01-02 06:40:00,F0491,Plastic,34.64,36.54,2.8,Healthy
2026-01-02 06:45:00,F0279,Plastic,82.8,26.27,4.93,Healthy
2026-01-02 06:50:00,F0686,Biodegradable,61.57,45.21,2.7,Healthy
2026-01-02 06:55:00,F0735,Organic,63.79,13.15,3.89,Healthy
2026-01-02 07:00:00,F0952,Plastic,68.12,18.25,7.75,Needs Replacement
2026-01-02 07:05:00,F0667,Plastic,65.29,62.84,4.33,Needs Replacement
2026-01-02 07:10:00,F0092,Biodegradable,32.12,48.75,7.36,Damaged
2026-01-02 07:15:00,F0039,Plastic,23.22,54.32,6.95,Needs Replacement
2026-01-02 07:20:00,F0857,Organic,88.22,20.55,7.44,Needs Replacement
2026-01-02 07:25:00,F0297,Plastic,18.63,54.94,7.11,Healthy
2026-01-02 07:30:00,F0344,Organic,29.84,46.17,7.5,Needs Replacement
2026-01-02 07:35:00,F0962,Plastic,98.91,42.6,4.46,Damaged
2026-01-02 07:40:00,F0167,Biodegradable,46.8,21.57,1.79,Needs Replacement
2026-01-02 07:45:00,F0346,Organic,64.83,53.12,1.1,Damaged
2026-01-02 07:50:00,F0655,Organic,67.44,21.59,5.28,Needs Replacement
2026-01-02 07:55:00,F0190,Plastic,51.53,15.2,5.68,Needs Replacement
2026-01-02 08:00:00,F0242,Organic,32.36,24.88,2.83,Needs Replacement
2026-01-02 08:05:00,F0012,Organic,95.4,28.12,6.06,Damaged
2026-01-02 08:10:00,F0477,Organic,35.96,24.18,5.67,Healthy
2026-01-02 08:15:00,F0721,Organic,40.54,40.15,7.27,Damaged
2026-01-02 08:20:00,F0630,Plastic,11.74,64.97,3.07,Healthy
2026-01-02 08:25:00,F0621,Organic,95.74,38.69,4.18,Needs Replacement
2026-01-02 08:30:00,F0822,Biodegradable,70.19,64.77,6.3,Healthy
2026-01-02 08:35:00,F0807,Plastic,76.19,50.82,5.17,Damaged
2026-01-02 08:40:00,F0578,Plastic,44.67,52.23,1.55,Healthy
2026-01-02 08:45:00,F0550,Plastic,82.88,64.17,2.42,Healthy
2026-01-02 08:50:00,F0211,Biodegradable,32.81,41.22,1.81,Damaged
2026-01-02 08:55:00,F0057,Organic,48.88,63.93,4.12,Healthy
2026-01-02 09:00:00,F0474,Biodegradable,51.32,37.41,1.4,Needs Replacement
2026-01-02 09:05:00,F0764,Plastic,72.33,33.76,6.72,Damaged
2026-01-02 09:10:00,F0555,Plastic,7.3,35.42,5.9,Healthy
2026-01-02 09:15:00,F0185,Plastic,98.61,38.32,3.01,Damaged
2026-01-02 09:20:00,F0913,Organic,97.83,48.75,3.94,Needs Replacement
2026-01-02 09:25:00,F0700,Biodegradable,86.96,64.41,3.63,Damaged
2026-01-02 09:30:00,F0551,Organic,13.3,61.62,1.83,Damaged
2026-01-02 09:35:00,F0775,Plastic,12.73,68.72,6.84,Needs Replacement
2026-01-02 09:40:00,F0389,Plastic,46.3,53.15,3.97,Healthy
2026-01-02 09:45:00,F0897,Biodegradable,46.06,19.31,2.32,Healthy
2026-01-02 09:50:00,F0959,Plastic,3.22,49.61,5.3,Healthy
2026-01-02 09:55:00,F0613,Biodegradable,20.61,16.05,1.24,Damaged
2026-01-02 10:00:00,F0450,Plastic,87.22,24.68,1.31,Damaged
2026-01-02 10:05:00,F0516,Organic,21.73,61.82,1.4,Healthy
2026-01-02 10:10:00,F0613,Biodegradable,81.58,53.89,3.23,Needs Replacement
2026-01-02 10:15:00,F0534,Plastic,23.69,62.58,7.9,Needs Replacement
2026-01-02 10:20:00,F0901,Biodegradable,30.05,13.66,7.64,Healthy
2026-01-02 10:25:00,F0996,Organic,62.6,35.63,4.47,Damaged
2026-01-02 10:30:00,F0427,Organic,67.13,57.15,3.23,Healthy
2026-01-02 10:35:00,F0247,Plastic,29.99,21.03,4.77,Needs Replacement
2026-01-02 10:40:00,F0060,Biodegradable,85.75,18.66,4.24,Needs Replacement
2026-01-02 10:45:00,F0249,Organic,96.78,43.44,1.94,Healthy
2026-01-02 10:50:00,F0380,Plastic,33.03,14.74,4.15,Damaged
2026-01-02 10:55:00,F0690,Biodegradable,72.46,21.43,2.88,Damaged
2026-01-02 11:00:00,F0602,Biodegradable,3.95,14.37,6.63,Damaged
2026-01-02 11:05:00,F0341,Organic,55.89,38.76,7.09,Healthy
2026-01-02 11:10:00,F0765,Organic,21.18,21.4,6.19,Healthy
2026-01-02 11:15:00,F0246,Biodegradable,69.56,52.23,3.78,Needs Replacement
2026-01-02 11:20:00,F0368,Organic,77.55,32.84,4.74,Needs Replacement
2026-01-02 11:25:00,F0823,Biodegradable,35.96,62.97,4.26,Needs Replacement
2026-01-02 11:30:00,F0321,Organic,76.16,29.21,2.42,Healthy
2026-01-02 11:35:00,F0268,Biodegradable,56.25,23.28,2.02,Damaged
2026-01-02 11:40:00,F0338,Plastic,57.91,35.05,2.07,Needs Replacement
2026-01-02 11:45:00,F0967,Biodegradable,56.98,24.74,4.85,Needs Replacement
2026-01-02 11:50:00,F0658,Biodegradable,25.73,59.3,7.77,Needs Replacement
2026-01-02 11:55:00,F0144,Biodegradable,46.08,53.97,3.47,Damaged
2026-01-02 12:00:00,F0658,Plastic,48.83,65.01,4.79,Damaged
2026-01-02 12:05:00,F0685,Plastic,3.38,60.8,7.62,Healthy
2026-01-02 12:10:00,F0725,Plastic,41.24,60.55,2.62,Healthy
2026-01-02 12:15:00,F0654,Biodegradable,21.87,37.36,1.42,Damaged
2026-01-02 12:20:00,F0545,Biodegradable,91.28,49.56,1.11,Needs Replacement
2026-01-02 12:25:00,F0294,Plastic,1.19,41.77,2.92,Damaged
2026-01-02 12:30:00,F0932,Plastic,81.32,50.44,6.64,Healthy
2026-01-02 12:35:00,F0635,Biodegradable,91.8,41.46,2.69,Needs Replacement
2026-01-02 12:40:00,F0383,Organic,81.52,26.04,3.78,Needs Replacement
2026-01-02 12:45:00,F0701,Plastic,56.5,69.41,2.58,Damaged
2026-01-02 12:50:00,F0416,Organic,99.17,48.99,1.22,Needs Replacement
2026-01-02 12:55:00,F0176,Plastic,55.27,13.37,1.07,Needs Replacement
2026-01-02 13:00:00,F0879,Plastic,84.53,48.69,3.32,Damaged
2026-01-02 13:05:00,F0709,Biodegradable,91.92,23.79,7.31,Needs Replacement
2026-01-02 13:10:00,F0288,Biodegradable,27.11,65.45,5.79,Damaged
2026-01-02 13:15:00,F0017,Plastic,65.81,20.76,6.95,Damaged
2026-01-02 13:20:00,F0952,Plastic,14.42,59.24,6.75,Needs Replacement
2026-01-02 13:25:00,F0399,Biodegradable,16.25,24.43,6.84,Damaged
2026-01-02 13:30:00,F0706,Biodegradable,33.17,55.34,1.98,Healthy
2026-01-02 13:35:00,F0448,Plastic,50.08,68.46,1.38,Healthy
2026-01-02 13:40:00,F0407,Organic,34.06,56.14,7.68,Healthy
2026-01-02 13:45:00,F0234,Organic,63.41,57.01,4.15,Damaged
2026-01-02 13:50:00,F0677,Organic,94.11,35.91,5.76,Healthy
2026-01-02 13:55:00,F0076,Plastic,77.22,27.72,2.73,Needs Replacement
2026-01-02 14:00:00,F0758,Organic,15.42,52.7,5.44,Needs Replacement
2026-01-02 14:05:00,F0456,Organic,36.07,15.49,7.6,Needs Replacement
2026-01-02 14:10:00,F0571,Biodegradable,10.22,15.24,4.02,Damaged
2026-01-02 14:15:00,F0096,Biodegradable,40.8,11.58,3.48,Damaged
2026-01-02 14:20:00,F0424,Organic,78.44,61.82,1.09,Healthy
2026-01-02 14:25:00,F0249,Biodegradable,72.48,43.57,7.95,Damaged
2026-01-02 14:30:00,F0309,Organic,16.96,32.84,1.97,Needs Replacement
2026-01-02 14:35:00,F0307,Organic,14.59,20.03,2.93,Healthy
2026-01-02 14:40:00,F0508,Biodegradable,36.11,66.65,6.05,Damaged
2026-01-02 14:45:00,F0972,Organic,19.55,16.42,3.13,Needs Replacement
2026-01-02 14:50:00,F0451,Organic,84.16,32.79,7.04,Needs Replacement
2026-01-02 14:55:00,F0140,Organic,81.55,61.57,7.82,Needs Replacement
2026-01-02 15:00:00,F0182,Organic,60.32,51.72,4.35,Needs Replacement
2026-01-02 15:05:00,F0590,Plastic,29.14,51.7,4.44,Needs Replacement
2026-01-02 15:10:00,F0117,Biodegradable,37.61,58.99,3.75,Healthy
2026-01-02 15:15:00,F0564,Plastic,59.22,42.74,5.77,Damaged
2026-01-02 15:20:00,F0299,Biodegradable,46.16,52.5,4.07,Healthy
2026-01-02 15:25:00,F0512,Plastic,81.9,57.74,3.86,Damaged
2026-01-02 15:30:00,F0434,Organic,30.28,25.16,2.08,Healthy
2026-01-02 15:35:00,F0548,Biodegradable,44.91,45.88,5.08,Damaged
2026-01-02 15:40:00,F0719,Biodegradable,41.83,12.21,7.78,Damaged
2026-01-02 15:45:00,F0674,Biodegradable,63.82,15.1,6.38,Needs Replacement
2026-01-02 15:50:00,F0661,Biodegradable,16.63,46.76,4.94,Damaged
2026-01-02 15:55:00,F0441,Plastic,39.96,55.16,7.76,Healthy
2026-01-02 16:00:00,F0572,Biodegradable,9.86,23.32,6.23,Damaged
2026-01-02 16:05:00,F0791,Biodegradable,57.52,36.75,3.74,Damaged
2026-01-02 16:10:00,F0495,Plastic,69.04,19.04,7.98,Needs Replacement
2026-01-02 16:15:00,F0964,Biodegradable,41.6,67.7,1.81,Healthy
2026-01-02 16:20:00,F0534,Organic,34.83,30.58,6.49,Needs Replacement
2026-01-02 16:25:00,F0327,Plastic,47.62,36.29,5.88,Needs Replacement
2026-01-02 16:30:00,F0352,Biodegradable,4.47,52.65,1.16,Healthy
2026-01-02 16:35:00,F0250,Biodegradable,67.71,19.86,7.89,Healthy
2026-01-02 16:40:00,F0474,Plastic,55.19,29.86,3.98,Needs Replacement
2026-01-02 16:45:00,F0406,Plastic,62.98,21.18,5.6,Damaged
2026-01-02 16:50:00,F0399,Plastic,61.41,21.84,5.15,Damaged
2026-01-02 16:55:00,F0816,Plastic,21.48,26.7,5.93,Damaged
2026-01-02 17:00:00,F0334,Plastic,10.18,62.32,2.31,Needs Replacement
2026-01-02 17:05:00,F0990,Biodegradable,11.4,50.24,4.43,Needs Replacement
2026-01-02 17:10:00,F0357,Organic,59.7,46.68,5.11,Needs Replacement
2026-01-02 17:15:00,F0305,Biodegradable,61.74,58.82,5.94,Damaged
2026-01-02 17:20:00,F0313,Plastic,8.48,18.04,1.83,Healthy
2026-01-02 17:25:00,F0611,Plastic,37.33,18.48,3.72,Damaged
2026-01-02 17:30:00,F0711,Biodegradable,38.37,21.15,5.45,Healthy
2026-01-02 17:35:00,F0323,Organic,55.49,39.38,1.98,Damaged
2026-01-02 17:40:00,F0140,Plastic,5.36,31.54,1.07,Needs Replacement
2026-01-02 17:45:00,F0702,Organic,96.38,40.33,4.46,Needs Replacement
2026-01-02 17:50:00,F0579,Plastic,71.01,36.63,2.17,Healthy
2026-01-02 17:55:00,F0173,Organic,29.21,26.49,4.76,Damaged
2026-01-02 18:00:00,F0116,Biodegradable,74.25,55.96,4.85,Healthy
2026-01-02 18:05:00,F0556,Plastic,26.79,42.59,7.94,Damaged
2026-01-02 18:10:00,F0754,Biodegradable,44.14,23.11,3.98,Healthy
2026-01-02 18:15:00,F0357,Plastic,29.77,69.96,4.15,Needs Replacement
2026-01-02 18:20:00,F0215,Biodegradable,86.53,17.04,6.68,Damaged
2026-01-02 18:25:00,F0439,Plastic,68.91,61.66,5.27,Damaged
2026-01-02 18:30:00,F0061,Biodegradable,13.92,22.4,2.45,Needs Replacement
2026-01-02 18:35:00,F0721,Organic,53.23,45.81,2.18,Needs Replacement
2026-01-02 18:40:00,F0922,Biodegradable,57.27,67.14,4.6,Healthy
2026-01-02 18:45:00,F0061,Organic,13.56,55.01,3.88,Damaged
2026-01-02 18:50:00,F0729,Organic,12.69,61.96,2.75,Healthy
2026-01-02 18:55:00,F0592,Biodegradable,76.15,50.57,4.43,Needs Replacement
2026-01-02 19:00:00,F0814,Plastic,62.78,32.51,1.53,Needs Replacement
2026-01-02 19:05:00,F0378,Organic,51.56,26.69,7.55,Needs Replacement
2026-01-02 19:10:00,F0751,Plastic,32.73,10.15,6.42,Damaged
2026-01-02 19:15:00,F0871,Plastic,97.22,48.09,5.88,Damaged
2026-01-02 19:20:00,F0507,Organic,39.77,68.09,6.77,Needs Replacement
2026-01-02 19:25:00,F0580,Organic,82.83,30.27,5.05,Needs Replacement
2026-01-02 19:30:00,F0642,Organic,89.42,55.74,1.32,Healthy
2026-01-02 19:35:00,F0001,Organic,12.42,61.46,4.09,Healthy
2026-01-02 19:40:00,F0310,Plastic,99.57,64.56,7.18,Needs Replacement
2026-01-02 19:45:00,F0681,Biodegradable,9.33,31.63,1.58,Healthy
2026-01-02 19:50:00,F0774,Plastic,5.18,47.54,6.08,Needs Replacement
2026-01-02 19:55:00,F0489,Plastic,65.55,52.22,1.01,Healthy
2026-01-02 20:00:00,F0009,Biodegradable,59.37,41.17,4.12,Needs Replacement
2026-01-02 20:05:00,F0136,Organic,81.71,69.29,3.96,Healthy
2026-01-02 20:10:00,F0106,Organic,22.89,15.36,6.64,Needs Replacement
2026-01-02 20:15:00,F0772,Plastic,88.1,18.23,6.41,Damaged
2026-01-02 20:20:00,F0009,Biodegradable,99.29,18.57,4.71,Damaged
2026-01-02 20:25:00,F0767,Plastic,16.41,31.07,2.49,Needs Replacement
2026-01-02 20:30:00,F0919,Plastic,61.61,36.54,2.52,Healthy
2026-01-02 20:35:00,F0987,Organic,75.24,45.37,3.69,Needs Replacement
2026-01-02 20:40:00,F0255,Biodegradable,79.11,24.87,5.51,Damaged
2026-01-02 20:45:00,F0708,Plastic,60.0,46.46,6.45,Damaged
2026-01-02 20:50:00,F0194,Biodegradable,87.58,22.33,5.25,Needs Replacement
2026-01-02 20:55:00,F0978,Plastic,29.55,13.27,7.29,Needs Replacement
2026-01-02 21:00:00,F0073,Biodegradable,38.59,24.46,5.47,Healthy
2026-01-02 21:05:00,F0882,Biodegradable,98.69,66.04,1.92,Needs Replacement
2026-01-02 21:10:00,F0978,Plastic,36.54,50.98,6.34,Healthy
2026-01-02 21:15:00,F0945,Plastic,58.74,10.83,2.51,Needs Replacement
2026-01-02 21:20:00,F0426,Organic,50.66,47.71,4.51,Damaged
2026-01-02 21:25:00,F0157,Organic,40.23,48.43,4.76,Healthy
2026-01-02 21:30:00,F0828,Plastic,30.99,40.68,2.42,Damaged
2026-01-02 21:35:00,F0666,Biodegradable,32.68,45.19,6.34,Damaged
2026-01-02 21:40:00,F0867,Plastic,6.61,51.92,6.11,Healthy
2026-01-02 21:45:00,F0627,Biodegradable,24.45,65.48,1.81,Healthy
2026-01-02 21:50:00,F0123,Plastic,30.93,54.5,6.18,Damaged
2026-01-02 21:55:00,F0356,Biodegradable,13.72,10.68,4.47,Damaged
2026-01-02 22:00:00,F0130,Biodegradable,78.3,53.25,2.17,Needs Replacement
2026-01-02 22:05:00,F0344,Organic,73.29,17.08,7.3,Needs Replacement
2026-01-02 22:10:00,F0643,Plastic,52.39,25.78,7.83,Needs Replacement
2026-01-02 22:15:00,F0581,Plastic,45.52,31.61,4.5,Needs Replacement
2026-01-02 22:20:00,F0691,Biodegradable,15.73,56.4,7.26,Healthy
2026-01-02 22:25:00,F0884,Plastic,22.84,40.53,1.31,Healthy
2026-01-02 22:30:00,F0184,Plastic,4.6,31.84,7.44,Damaged
2026-01-02 22:35:00,F0230,Organic,80.31,52.84,5.59,Healthy
2026-01-02 22:40:00,F0080,Biodegradable,41.63,53.22,2.9,Needs Replacement
2026-01-02 22:45:00,F0229,Biodegradable,11.94,50.4,1.37,Healthy
2026-01-02 22:50:00,F0290,Organic,95.41,14.14,4.26,Needs Replacement
2026-01-02 22:55:00,F0299,Biodegradable,8.64,37.4,3.58,Needs Replacement
2026-01-02 23:00:00,F0996,Organic,73.96,24.56,3.58,Healthy
2026-01-02 23:05:00,F0155,Plastic,73.25,42.79,6.57,Needs Replacement
2026-01-02 23:10:00,F0711,Plastic,2.39,42.49,5.45,Needs Replacement
2026-01-02 23:15:00,F0745,Organic,0.15,49.44,6.94,Healthy
2026-01-02 23:20:00,F0985,Plastic,20.52,68.99,3.94,Healthy
2026-01-02 23:25:00,F0919,Biodegradable,71.17,15.58,7.45,Needs Replacement
2026-01-02 23:30:00,F0087,Biodegradable,70.08,32.35,7.82,Healthy
2026-01-02 23:35:00,F0607,Biodegradable,50.54,48.23,3.76,Healthy
2026-01-02 23:40:00,F0268,Organic,43.5,67.85,2.66,Needs Replacement
2026-01-02 23:45:00,F0279,Plastic,70.07,54.12,3.23,Healthy
2026-01-02 23:50:00,F0112,Plastic,94.36,18.17,6.39,Healthy
2026-01-02 23:55:00,F0549,Organic,16.44,37.96,3.85,Healthy
2026-01-03 00:00:00,F0093,Plastic,45.19,37.8,6.97,Damaged
2026-01-03 00:05:00,F0221,Organic,30.42,52.28,5.22,Healthy
2026-01-03 00:10:00,F0526,Plastic,9.12,24.89,3.49,Damaged
2026-01-03 00:15:00,F0975,Organic,29.88,59.21,2.22,Needs Replacement
2026-01-03 00:20:00,F0105,Plastic,55.6,43.01,1.66,Healthy
2026-01-03 00:25:00,F0134,Plastic,1.2,59.82,7.88,Needs Replacement
2026-01-03 00:30:00,F0597,Biodegradable,37.22,47.82,5.51,Needs Replacement
2026-01-03 00:35:00,F0203,Biodegradable,91.74,14.5,7.98,Needs Replacement
2026-01-03 00:40:00,F0829,Organic,80.93,15.52,6.93,Healthy
2026-01-03 00:45:00,F0588,Organic,4.27,37.66,2.18,Damaged
2026-01-03 00:50:00,F0177,Organic,39.5,11.77,5.78,Healthy
2026-01-03 00:55:00,F0153,Plastic,90.83,26.5,4.12,Damaged
2026-01-03 01:00:00,F0422,Biodegradable,61.92,24.75,3.07,Needs Replacement
2026-01-03 01:05:00,F0205,Biodegradable,6.1,26.79,1.96,Damaged
2026-01-03 01:10:00,F0020,Organic,24.91,69.65,4.81,Damaged
2026-01-03 01:15:00,F0935,Biodegradable,35.91,42.67,4.39,Damaged
2026-01-03 01:20:00,F0612,Plastic,32.16,26.23,1.18,Healthy
2026-01-03 01:25:00,F0484,Biodegradable,89.58,56.71,1.41,Needs Replacement
2026-01-03 01:30:00,F0103,Plastic,76.68,69.98,7.82,Damaged
2026-01-03 01:35:00,F0755,Plastic,24.12,42.02,6.54,Healthy
2026-01-03 01:40:00,F0958,Plastic,57.57,68.96,3.72,Healthy
2026-01-03 01:45:00,F0368,Biodegradable,23.66,29.08,6.17,Healthy
2026-01-03 01:50:00,F0146,Biodegradable,70.35,31.1,4.97,Healthy
2026-01-03 01:55:00,F0556,Organic,83.67,58.62,7.79,Healthy
2026-01-03 02:00:00,F0225,Plastic,49.04,15.42,2.63,Damaged
2026-01-03 02:05:00,F0826,Plastic,47.8,29.9,5.3,Needs Replacement
2026-01-03 02:10:00,F0332,Plastic,71.69,65.13,6.91,Healthy
2026-01-03 02:15:00,F0114,Biodegradable,14.77,52.28,1.99,Needs Replacement
2026-01-03 02:20:00,F0406,Biodegradable,96.06,32.42,7.59,Healthy
2026-01-03 02:25:00,F0750,Organic,33.66,29.36,7.83,Damaged
2026-01-03 02:30:00,F0992,Biodegradable,96.07,48.95,2.22,Damaged
2026-01-03 02:35:00,F0682,Biodegradable,88.96,46.82,3.5,Healthy
2026-01-03 02:40:00,F0182,Biodegradable,37.84,54.04,3.06,Healthy
2026-01-03 02:45:00,F0790,Biodegradable,94.88,66.92,3.74,Healthy
2026-01-03 02:50:00,F0627,Plastic,18.21,29.09,6.66,Damaged
2026-01-03 02:55:00,F0764,Plastic,56.56,66.2,1.98,Healthy
2026-01-03 03:00:00,F0987,Plastic,34.68,29.17,5.45,Damaged
2026-01-03 03:05:00,F0012,Organic,67.0,53.76,3.35,Healthy
2026-01-03 03:10:00,F0111,Biodegradable,24.95,14.07,2.8,Healthy
2026-01-03 03:15:00,F0171,Organic,4.81,36.29,3.94,Needs Replacement
2026-01-03 03:20:00,F0849,Organic,88.18,31.07,3.63,Damaged
2026-01-03 03:25:00,F0076,Plastic,65.1,51.23,2.14,Needs Replacement
2026-01-03 03:30:00,F0351,Plastic,2.01,25.67,1.73,Needs Replacement
2026-01-03 03:35:00,F0096,Organic,16.09,14.5,7.59,Damaged
2026-01-03 03:40:00,F0442,Biodegradable,98.53,63.59,5.93,Healthy
2026-01-03 03:45:00,F0340,Plastic,60.73,36.05,1.37,Healthy
2026-01-03 03:50:00,F0554,Organic,40.93,43.25,7.48,Damaged
2026-01-03 03:55:00,F0586,Biodegradable,28.15,24.25,1.35,Needs Replacement
2026-01-03 04:00:00,F0302,Biodegradable,15.36,31.65,3.99,Damaged
2026-01-03 04:05:00,F0175,Biodegradable,60.02,21.98,1.18,Needs Replacement
2026-01-03 04:10:00,F0804,Organic,97.71,38.41,1.81,Needs Replacement
2026-01-03 04:15:00,F0558,Organic,48.91,49.66,1.64,Healthy
2026-01-03 04:20:00,F0046,Organic,37.1,32.89,2.31,Needs Replacement
2026-01-03 04:25:00,F0064,Plastic,46.51,23.57,2.88,Damaged
2026-01-03 04:30:00,F0555,Organic,66.75,15.14,3.41,Damaged
2026-01-03 04:35:00,F0536,Organic,22.75,13.66,3.71,Damaged
2026-01-03 04:40:00,F0242,Organic,68.71,66.18,5.01,Needs Replacement
2026-01-03 04:45:00,F0515,Biodegradable,7.9,64.17,6.0,Damaged
2026-01-03 04:50:00,F0124,Organic,80.05,50.65,5.34,Healthy
2026-01-03 04:55:00,F0198,Plastic,94.91,20.03,2.48,Healthy
2026-01-03 05:00:00,F0843,Biodegradable,42.34,69.3,4.05,Healthy
2026-01-03 05:05:00,F0937,Plastic,83.41,25.47,7.38,Healthy
2026-01-03 05:10:00,F0283,Biodegradable,38.81,33.84,3.28,Needs Replacement
2026-01-03 05:15:00,F0602,Biodegradable,91.72,10.74,5.9,Needs Replacement
2026-01-03 05:20:00,F0597,Plastic,11.25,18.98,4.97,Healthy
2026-01-03 05:25:00,F0549,Organic,56.27,16.06,3.0,Needs Replacement
2026-01-03 05:30:00,F0485,Plastic,26.41,49.29,5.0,Healthy
2026-01-03 05:35:00,F0711,Organic,27.54,18.63,5.26,Healthy
2026-01-03 05:40:00,F0051,Biodegradable,39.58,62.74,5.83,Needs Replacement
2026-01-03 05:45:00,F0838,Organic,92.08,63.82,1.14,Needs Replacement
2026-01-03 05:50:00,F0101,Plastic,28.03,39.5,5.87,Healthy
2026-01-03 05:55:00,F0329,Organic,30.05,54.62,6.42,Damaged
2026-01-03 06:00:00,F0217,Organic,41.68,48.73,2.32,Damaged
2026-01-03 06:05:00,F0058,Biodegradable,48.45,40.99,3.62,Healthy
2026-01-03 06:10:00,F0800,Biodegradable,6.56,52.57,3.82,Damaged
2026-01-03 06:15:00,F0858,Plastic,2.89,21.57,6.83,Healthy
2026-01-03 06:20:00,F0204,Organic,3.31,13.03,3.52,Needs Replacement
2026-01-03 06:25:00,F0127,Biodegradable,82.35,40.31,5.45,Healthy
2026-01-03 06:30:00,F0984,Organic,24.19,39.33,4.12,Damaged
2026-01-03 06:35:00,F0265,Biodegradable,55.13,30.65,6.86,Damaged
2026-01-03 06:40:00,F0875,Biodegradable,9.04,11.65,1.35,Healthy
2026-01-03 06:45:00,F0276,Biodegradable,85.71,48.84,5.74,Needs Replacement
2026-01-03 06:50:00,F0699,Plastic,51.33,61.88,7.77,Needs Replacement
2026-01-03 06:55:00,F0009,Plastic,91.15,48.84,5.21,Needs Replacement
2026-01-03 07:00:00,F0727,Biodegradable,60.83,66.58,5.99,Needs Replacement
2026-01-03 07:05:00,F0259,Plastic,42.38,32.59,3.44,Needs Replacement
2026-01-03 07:10:00,F0599,Plastic,30.21,41.24,5.37,Healthy
2026-01-03 07:15:00,F0384,Biodegradable,51.15,49.74,6.9,Damaged
2026-01-03 07:20:00,F0494,Plastic,59.38,26.96,5.79,Needs Replacement
2026-01-03 07:25:00,F0268,Biodegradable,98.84,48.44,7.03,Damaged
2026-01-03 07:30:00,F0530,Plastic,95.22,49.09,2.32,Healthy
2026-01-03 07:35:00,F0677,Organic,80.54,58.14,5.2,Damaged
2026-01-03 07:40:00,F0303,Organic,13.99,11.53,4.48,Needs Replacement
2026-01-03 07:45:00,F0586,Plastic,40.46,54.2,5.08,Needs Replacement
2026-01-03 07:50:00,F0804,Organic,72.65,23.34,4.74,Damaged
2026-01-03 07:55:00,F0674,Biodegradable,35.85,28.01,2.19,Healthy
2026-01-03 08:00:00,F0743,Biodegradable,29.38,38.25,6.19,Healthy
2026-01-03 08:05:00,F0228,Organic,94.69,63.98,5.58,Healthy
2026-01-03 08:10:00,F0340,Organic,74.42,28.43,6.52,Needs Replacement
2026-01-03 08:15:00,F0055,Biodegradable,58.56,37.83,1.82,Damaged
2026-01-03 08:20:00,F0200,Biodegradable,58.03,47.24,4.31,Healthy
2026-01-03 08:25:00,F0056,Plastic,86.75,32.9,3.09,Healthy
2026-01-03 08:30:00,F0915,Organic,99.23,30.56,7.91,Healthy
2026-01-03 08:35:00,F0500,Organic,31.64,52.94,6.45,Damaged
2026-01-03 08:40:00,F0463,Organic,98.66,28.8,1.41,Healthy
2026-01-03 08:45:00,F0502,Plastic,76.12,20.12,6.35,Healthy
2026-01-03 08:50:00,F0989,Organic,61.45,48.01,3.82,Needs Replacement
2026-01-03 08:55:00,F0973,Plastic,0.47,42.03,6.11,Needs Replacement
2026-01-03 09:00:00,F0005,Biodegradable,75.68,41.86,1.13,Damaged
2026-01-03 09:05:00,F0133,Plastic,24.88,51.61,3.41,Needs Replacement
2026-01-03 09:10:00,F0047,Organic,50.33,28.37,1.46,Needs Replacement
2026-01-03 09:15:00,F0445,Biodegradable,45.59,41.22,4.67,Healthy
