timestamp,farm_id,water_storage,release_rate,remaining_capacity,status
2026-01-02 11:15:00,F0739,96.59,2.89,47.98,Low
2026-01-02 11:20:00,F0918,67.47,2.95,28.78,Low
2026-01-02 11:25:00,F0298,96.45,4.78,81.84,Healthy
2026-01-02 11:30:00,F0453,53.43,3.63,28.76,Critical
2026-01-02 11:35:00,F0552,40.67,2.5,25.64,Low
2026-01-02 11:40:00,F0631,94.22,3.54,93.3,Critical
2026-01-02 11:45:00,F0544,86.36,1.36,58.68,Healthy
2026-01-02 11:50:00,F0735,78.76,0.45,63.79,Low
2026-01-02 11:55:00,F0564,10.52,3.9,10.05,Healthy
2026-01-02 12:00:00,F0489,92.79,4.69,40.69,Critical
2026-01-02 12:05:00,F0662,45.66,4.83,19.95,Healthy
2026-01-02 12:10:00,F0548,96.08,0.63,90.79,Critical
2026-01-02 12:15:00,F0180,97.6,4.7,72.31,Low
2026-01-02 12:20:00,F0857,99.05,1.04,88.22,Low
2026-01-02 12:25:00,F0894,94.68,1.09,78.8,Low
2026-01-02 12:30:00,F0110,94.67,0.24,87.67,Low
2026-01-02 12:35:00,F0506,67.33,4.95,28.46,Healthy
2026-01-02 12:40:00,F0116,87.98,2.45,85.11,Low
2026-01-02 12:45:00,F0191,37.8,2.4,16.25,Healthy
2026-01-02 12:50:00,F0776,88.62,4.0,73.66,Healthy
2026-01-02 12:55:00,F0847,91.51,4.31,17.55,Low
2026-01-02 13:00:00,F0190,83.97,0.62,51.53,Healthy
2026-01-02 13:05:00,F0393,48.11,4.69,47.75,Healthy
2026-01-02 13:10:00,F0597,62.91,1.48,44.67,Critical
2026-01-02 13:15:00,F0242,72.65,1.46,57.29,Healthy
2026-01-02 13:20:00,F0703,72.09,2.43,66.78,Critical
2026-01-02 13:25:00,F0707,98.23,4.46,92.31,Healthy
2026-01-02 13:30:00,F0227,77.15,4.72,63.87,Healthy
2026-01-02 13:35:00,F0621,97.68,2.5,95.74,Low
2026-01-02 13:40:00,F0551,69.09,2.84,41.58,Critical
2026-01-02 13:45:00,F0611,94.43,3.86,82.56,Healthy
2026-01-02 13:50:00,F0940,69.72,2.74,52.55,Critical
2026-01-02 13:55:00,F0208,91.38,4.18,11.22,Critical
2026-01-02 14:00:00,F0453,93.26,0.99,53.67,Healthy
2026-01-02 14:05:00,F0921,83.66,3.64,68.03,Critical
2026-01-02 14:10:00,F0426,51.87,0.47,44.55,Low
2026-01-02 14:15:00,F0316,85.73,2.88,56.39,Critical
2026-01-02 14:20:00,F0224,2.47,1.42,2.18,Critical
2026-01-02 14:25:00,F0555,72.23,2.23,7.3,Healthy
2026-01-02 14:30:00,F0033,99.57,0.53,93.46,Low
2026-01-02 14:35:00,F0747,86.16,3.89,40.89,Critical
2026-01-02 14:40:00,F0460,99.61,2.0,96.38,Low
2026-01-02 14:45:00,F0553,78.88,3.48,37.56,Healthy
2026-01-02 14:50:00,F0551,71.53,1.87,65.35,Low
2026-01-02 14:55:00,F0004,63.37,3.69,52.88,Healthy
2026-01-02 15:00:00,F0435,99.4,2.42,97.85,Critical
2026-01-02 15:05:00,F0159,66.52,1.3,37.93,Low
2026-01-02 15:10:00,F0033,80.97,4.4,18.85,Critical
2026-01-02 15:15:00,F0017,93.25,3.88,41.92,Healthy
2026-01-02 15:20:00,F0613,23.28,0.68,20.61,Critical
2026-01-02 15:25:00,F0412,92.3,0.43,70.33,Low
2026-01-02 15:30:00,F0058,89.57,1.24,23.43,Healthy
2026-01-02 15:35:00,F0750,90.86,1.59,50.39,Critical
2026-01-02 15:40:00,F0329,77.7,3.07,31.89,Healthy
2026-01-02 15:45:00,F0227,76.28,0.89,30.18,Low
2026-01-02 15:50:00,F0901,96.4,0.49,30.05,Critical
2026-01-02 15:55:00,F0508,94.94,3.2,91.16,Healthy
2026-01-02 16:00:00,F0805,99.09,4.72,97.23,Critical
2026-01-02 16:05:00,F0386,42.04,2.2,31.87,Healthy
2026-01-02 16:10:00,F0308,96.3,2.47,75.44,Critical
2026-01-02 16:15:00,F0423,19.37,2.42,14.44,Low
2026-01-02 16:20:00,F0209,66.48,0.84,55.73,Low
2026-01-02 16:25:00,F0095,94.6,4.63,64.67,Critical
2026-01-02 16:30:00,F0690,79.85,1.11,72.46,Critical
2026-01-02 16:35:00,F0780,67.76,4.39,60.29,Critical
2026-01-02 16:40:00,F0891,85.65,2.88,72.43,Low
2026-01-02 16:45:00,F0195,45.08,4.56,30.32,Critical
2026-01-02 16:50:00,F0249,54.0,5.0,11.73,Critical
2026-01-02 16:55:00,F0566,96.64,1.18,60.44,Low
2026-01-02 17:00:00,F0368,89.53,2.03,77.55,Low
2026-01-02 17:05:00,F0101,62.88,2.66,26.16,Critical
2026-01-02 17:10:00,F0380,95.46,4.23,46.95,Low
2026-01-02 17:15:00,F0150,54.36,2.9,41.39,Healthy
2026-01-02 17:20:00,F0428,68.89,4.69,26.08,Low
2026-01-02 17:25:00,F0854,47.44,1.78,15.24,Healthy
2026-01-02 17:30:00,F0264,84.22,3.34,49.93,Low
2026-01-02 17:35:00,F0173,98.29,3.28,96.65,Critical
2026-01-02 17:40:00,F0501,94.27,1.01,79.5,Healthy
2026-01-02 17:45:00,F0061,97.02,2.8,91.69,Critical
2026-01-02 17:50:00,F0685,94.7,4.26,3.38,Healthy
2026-01-02 17:55:00,F0237,96.29,2.18,76.43,Healthy
2026-01-02 18:00:00,F0383,85.53,0.24,70.72,Healthy
2026-01-02 18:05:00,F0495,85.34,3.4,61.78,Critical
2026-01-02 18:10:00,F0013,77.04,0.23,48.79,Healthy
2026-01-02 18:15:00,F0018,98.94,1.52,52.94,Critical
2026-01-02 18:20:00,F0932,96.38,3.44,81.32,Healthy
2026-01-02 18:25:00,F0197,24.0,0.66,10.7,Critical
2026-01-02 18:30:00,F0407,65.31,4.11,52.65,Healthy
2026-01-02 18:35:00,F0714,72.73,2.15,37.31,Healthy
2026-01-02 18:40:00,F0879,35.64,4.17,30.0,Critical
2026-01-02 18:45:00,F0566,85.08,0.65,75.96,Low
2026-01-02 18:50:00,F0512,21.79,0.25,5.61,Low
2026-01-02 18:55:00,F0998,99.19,1.79,64.49,Healthy
2026-01-02 19:00:00,F0923,91.9,4.61,89.48,Critical
2026-01-02 19:05:00,F0077,89.28,2.48,88.76,Critical
2026-01-02 19:10:00,F0034,96.75,4.52,92.56,Healthy
2026-01-02 19:15:00,F0602,99.73,1.71,92.88,Healthy
2026-01-02 19:20:00,F0079,85.1,3.62,75.23,Low
2026-01-02 19:25:00,F0399,86.15,1.35,16.25,Critical
2026-01-02 19:30:00,F0144,97.47,1.79,89.65,Critical
2026-01-02 19:35:00,F0055,99.29,2.6,72.42,Healthy
2026-01-02 19:40:00,F0788,62.88,4.23,43.71,Critical
2026-01-02 19:45:00,F0031,98.98,2.1,95.49,Critical
2026-01-02 19:50:00,F0365,62.98,4.96,27.33,Critical
2026-01-02 19:55:00,F0677,98.11,2.27,94.11,Low
2026-01-02 20:00:00,F0731,81.54,3.17,8.57,Healthy
2026-01-02 20:05:00,F0650,73.53,0.94,8.2,Healthy
2026-01-02 20:10:00,F0006,76.74,1.72,73.97,Low
2026-01-02 20:15:00,F0090,50.15,3.85,44.47,Healthy
2026-01-02 20:20:00,F0106,72.26,2.87,43.1,Healthy
2026-01-02 20:25:00,F0804,63.3,2.86,8.96,Low
2026-01-02 20:30:00,F0798,92.01,0.26,86.37,Healthy
2026-01-02 20:35:00,F0249,99.8,2.89,72.48,Critical
2026-01-02 20:40:00,F0276,60.23,3.49,52.11,Low
2026-01-02 20:45:00,F0283,39.07,0.9,26.84,Low
2026-01-02 20:50:00,F0967,55.27,3.96,29.98,Healthy
2026-01-02 20:55:00,F0469,89.3,2.58,72.09,Healthy
2026-01-02 21:00:00,F0862,47.76,0.23,13.55,Critical
2026-01-02 21:05:00,F0441,65.29,4.34,37.99,Critical
2026-01-02 21:10:00,F0971,98.25,0.85,97.42,Critical
2026-01-02 21:15:00,F0992,97.17,1.71,20.09,Low
2026-01-02 21:20:00,F0590,63.93,3.54,29.14,Healthy
2026-01-02 21:25:00,F0374,85.57,1.55,32.59,Healthy
2026-01-02 21:30:00,F0185,99.98,1.16,93.21,Critical
2026-01-02 21:35:00,F0966,93.66,0.33,76.76,Critical
2026-01-02 21:40:00,F0071,86.66,4.03,20.96,Low
2026-01-02 21:45:00,F0259,77.2,0.87,67.3,Critical
2026-01-02 21:50:00,F0460,47.3,2.23,15.41,Critical
2026-01-02 21:55:00,F0943,74.3,2.12,47.92,Critical
2026-01-02 22:00:00,F0719,98.16,0.38,41.83,Critical
2026-01-02 22:05:00,F0255,63.82,4.59,59.38,Critical
2026-01-02 22:10:00,F0577,87.01,1.0,66.47,Critical
2026-01-02 22:15:00,F0989,92.02,2.12,67.75,Low
2026-01-02 22:20:00,F0765,30.44,0.67,10.59,Critical
2026-01-02 22:25:00,F0384,65.57,3.5,55.8,Low
2026-01-02 22:30:00,F0155,83.38,3.46,46.31,Low
2026-01-02 22:35:00,F0943,99.84,2.52,99.77,Healthy
2026-01-02 22:40:00,F0320,24.13,4.72,11.61,Low
2026-01-02 22:45:00,F0488,71.83,1.19,45.53,Healthy
2026-01-02 22:50:00,F0308,61.74,3.54,43.82,Healthy
2026-01-02 22:55:00,F0664,97.14,0.75,81.02,Healthy
2026-01-02 23:00:00,F0250,99.48,0.99,67.71,Critical
2026-01-02 23:05:00,F0982,63.67,0.97,17.45,Low
2026-01-02 23:10:00,F0656,37.36,2.14,23.19,Critical
2026-01-02 23:15:00,F0203,78.09,0.34,43.21,Low
2026-01-02 23:20:00,F0211,87.96,2.07,59.22,Low
2026-01-02 23:25:00,F0105,76.78,4.08,75.23,Critical
2026-01-02 23:30:00,F0269,55.9,1.76,18.7,Critical
2026-01-02 23:35:00,F0612,95.04,2.73,86.26,Low
2026-01-02 23:40:00,F0866,74.65,3.02,61.13,Low
2026-01-02 23:45:00,F0305,88.75,4.11,61.74,Critical
2026-01-02 23:50:00,F0245,71.85,3.43,59.02,Low
2026-01-02 23:55:00,F0398,24.17,1.99,11.69,Low
2026-01-03 00:00:00,F0499,76.71,2.96,59.64,Critical
2026-01-03 00:05:00,F0178,96.79,4.61,53.74,Critical
2026-01-03 00:10:00,F0863,32.28,1.59,16.69,Low
2026-01-03 00:15:00,F0497,98.17,4.35,61.94,Healthy
2026-01-03 00:20:00,F0669,64.71,2.04,19.51,Low
2026-01-03 00:25:00,F0455,82.87,2.56,40.91,Low
2026-01-03 00:30:00,F0226,83.0,2.91,16.73,Low
2026-01-03 00:35:00,F0800,31.19,1.28,3.27,Low
2026-01-03 00:40:00,F0524,78.08,3.91,56.57,Healthy
2026-01-03 00:45:00,F0376,80.48,1.49,57.27,Critical
2026-01-03 00:50:00,F0560,95.01,0.4,82.26,Healthy
2026-01-03 00:55:00,F0770,99.83,0.69,98.98,Healthy
2026-01-03 01:00:00,F0357,61.35,5.0,29.77,Healthy
2026-01-03 01:05:00,F0243,87.42,4.97,43.91,Healthy
2026-01-03 01:10:00,F0728,87.71,3.02,81.07,Critical
2026-01-03 01:15:00,F0212,68.39,1.0,63.28,Healthy
2026-01-03 01:20:00,F0612,90.9,2.94,80.54,Critical
2026-01-03 01:25:00,F0587,41.18,4.9,16.84,Low
2026-01-03 01:30:00,F0835,99.52,2.67,95.24,Healthy
2026-01-03 01:35:00,F0061,49.14,3.8,13.56,Low
2026-01-03 01:40:00,F0256,98.22,0.81,86.7,Healthy
2026-01-03 01:45:00,F0693,93.12,4.18,71.14,Low
2026-01-03 01:50:00,F0425,62.67,2.97,48.95,Low
2026-01-03 01:55:00,F0096,93.43,3.24,45.2,Low
2026-01-03 02:00:00,F0378,96.92,1.54,51.56,Low
2026-01-03 02:05:00,F0793,95.04,1.77,95.03,Critical
2026-01-03 02:10:00,F0715,66.88,4.87,9.31,Low
2026-01-03 02:15:00,F0992,90.97,4.02,85.01,Low
2026-01-03 02:20:00,F0291,88.14,2.57,82.48,Low
2026-01-03 02:25:00,F0808,93.32,0.83,54.73,Low
2026-01-03 02:30:00,F0642,89.91,3.86,89.42,Low
2026-01-03 02:35:00,F0468,17.17,4.66,1.63,Healthy
2026-01-03 02:40:00,F0932,100.0,2.25,99.18,Healthy
2026-01-03 02:45:00,F0898,98.52,1.65,88.21,Low
2026-01-03 02:50:00,F0681,16.8,1.93,9.33,Critical
2026-01-03 02:55:00,F0717,42.04,2.1,16.55,Healthy
2026-01-03 03:00:00,F0219,48.35,0.64,42.92,Low
2026-01-03 03:05:00,F0456,55.69,3.05,7.79,Healthy
2026-01-03 03:10:00,F0881,12.77,1.85,0.81,Low
2026-01-03 03:15:00,F0092,76.41,2.49,69.4,Critical
2026-01-03 03:20:00,F0307,87.73,0.7,80.6,Healthy
2026-01-03 03:25:00,F0657,92.25,4.1,38.27,Critical
2026-01-03 03:30:00,F0666,15.02,2.75,14.29,Healthy
2026-01-03 03:35:00,F0156,79.18,3.67,44.01,Low
2026-01-03 03:40:00,F0919,69.95,2.32,61.61,Healthy
2026-01-03 03:45:00,F0360,76.78,0.79,14.0,Low
2026-01-03 03:50:00,F0087,50.44,0.87,31.45,Healthy
2026-01-03 03:55:00,F0798,82.48,3.08,55.34,Critical
2026-01-03 04:00:00,F0211,87.92,4.27,2.68,Critical
2026-01-03 04:05:00,F0662,76.09,1.11,60.69,Healthy
2026-01-03 04:10:00,F0396,83.55,4.01,78.38,Healthy
2026-01-03 04:15:00,F0911,29.5,3.26,24.11,Healthy
2026-01-03 04:20:00,F0882,98.86,4.68,98.69,Critical
2026-01-03 04:25:00,F0483,52.1,2.82,42.09,Healthy
2026-01-03 04:30:00,F0041,27.45,0.52,1.67,Healthy
2026-01-03 04:35:00,F0730,96.34,2.11,94.87,Critical
2026-01-03 04:40:00,F0656,86.08,2.23,76.71,Critical
2026-01-03 04:45:00,F0081,57.63,0.93,53.77,Critical
2026-01-03 04:50:00,F0335,93.32,4.88,92.09,Low
2026-01-03 04:55:00,F0659,85.52,3.86,58.64,Healthy
2026-01-03 05:00:00,F0245,96.79,2.3,31.02,Healthy
2026-01-03 05:05:00,F0627,33.21,4.64,24.45,Critical
2026-01-03 05:10:00,F0180,67.69,3.4,5.5,Healthy
2026-01-03 05:15:00,F0509,2.39,0.86,1.27,Low
2026-01-03 05:20:00,F0171,86.68,3.96,52.3,Low
2026-01-03 05:25:00,F0908,36.16,3.95,12.69,Healthy
2026-01-03 05:30:00,F0279,95.59,0.34,77.14,Critical
2026-01-03 05:35:00,F0079,60.37,3.62,6.39,Low
2026-01-03 05:40:00,F0581,72.74,1.93,45.52,Healthy
2026-01-03 05:45:00,F0588,43.28,1.42,36.77,Critical
2026-01-03 05:50:00,F0046,86.38,1.3,72.28,Healthy
2026-01-03 05:55:00,F0154,53.39,2.46,24.46,Healthy
2026-01-03 06:00:00,F0936,96.92,4.32,93.12,Critical
2026-01-03 06:05:00,F0427,82.41,2.21,74.07,Critical
2026-01-03 06:10:00,F0123,70.86,4.16,31.99,Critical
2026-01-03 06:15:00,F0529,74.62,0.45,67.33,Healthy
2026-01-03 06:20:00,F0290,97.54,0.53,95.41,Low
2026-01-03 06:25:00,F0206,33.27,2.85,32.73,Low
2026-01-03 06:30:00,F0476,83.54,1.66,56.38,Low
2026-01-03 06:35:00,F0201,90.72,2.57,59.17,Critical
2026-01-03 06:40:00,F0007,92.48,3.85,90.04,Low
2026-01-03 06:45:00,F0711,64.46,2.8,2.39,Healthy
2026-01-03 06:50:00,F0870,98.32,0.21,95.1,Critical
2026-01-03 06:55:00,F0244,87.17,0.7,72.72,Low
2026-01-03 07:00:00,F0729,99.85,0.49,49.2,Low
2026-01-03 07:05:00,F0533,90.68,4.62,9.3,Low
2026-01-03 07:10:00,F0087,99.24,1.99,70.08,Critical
2026-01-03 07:15:00,F0077,83.72,0.84,9.56,Critical
2026-01-03 07:20:00,F0243,98.45,2.29,56.78,Low
2026-01-03 07:25:00,F0718,85.28,1.71,26.1,Critical
2026-01-03 07:30:00,F0967,48.37,2.37,32.63,Healthy
2026-01-03 07:35:00,F0109,23.02,3.9,13.61,Healthy
2026-01-03 07:40:00,F0367,51.61,1.71,44.96,Healthy
2026-01-03 07:45:00,F0093,91.91,2.42,45.19,Healthy
2026-01-03 07:50:00,F0618,94.32,1.66,80.76,Healthy
2026-01-03 07:55:00,F0729,33.14,4.31,21.5,Healthy
2026-01-03 08:00:00,F0307,96.99,2.1,96.84,Low
2026-01-03 08:05:00,F0876,99.14,1.03,82.01,Low
2026-01-03 08:10:00,F0105,59.81,2.84,55.6,Healthy
2026-01-03 08:15:00,F0228,80.76,0.5,12.15,Healthy
2026-01-03 08:20:00,F0961,74.84,2.12,19.81,Critical
2026-01-03 08:25:00,F0077,92.44,3.01,8.4,Healthy
2026-01-03 08:30:00,F0829,99.9,1.15,99.72,Healthy
2026-01-03 08:35:00,F0126,82.65,4.27,9.2,Healthy
2026-01-03 08:40:00,F0444,99.56,0.44,94.23,Critical
2026-01-03 08:45:00,F0177,80.83,0.34,39.5,Low
2026-01-03 08:50:00,F0905,43.45,1.1,21.47,Healthy
2026-01-03 08:55:00,F0303,27.19,3.17,3.46,Low
2026-01-03 09:00:00,F0287,44.79,2.84,41.2,Low
2026-01-03 09:05:00,F0539,90.05,1.16,13.72,Healthy
2026-01-03 09:10:00,F0392,92.43,4.05,63.08,Critical
2026-01-03 09:15:00,F0935,66.97,2.81,35.91,Critical
2026-01-03 09:20:00,F0327,59.19,2.06,50.24,Critical
2026-01-03 09:25:00,F0060,82.7,4.5,21.9,Low
2026-01-03 09:30:00,F0998,99.98,3.88,52.94,Healthy
2026-01-03 09:35:00,F0836,33.99,3.35,10.01,Critical
2026-01-03 09:40:00,F0867,26.3,4.98,5.59,Low
2026-01-03 09:45:00,F0181,90.01,4.23,35.48,Healthy
2026-01-03 09:50:00,F0936,87.68,4.07,59.25,Critical
2026-01-03 09:55:00,F0578,94.9,3.56,2.82,Healthy
2026-01-03 10:00:00,F0903,99.48,1.1,56.31,Low
2026-01-03 10:05:00,F0058,55.95,1.04,54.21,Healthy
2026-01-03 10:10:00,F0340,79.21,0.3,60.17,Critical
2026-01-03 10:15:00,F0941,77.4,0.83,20.15,Low
2026-01-03 10:20:00,F0146,72.23,0.91,5.96,Healthy
2026-01-03 10:25:00,F0383,99.39,4.33,84.65,Critical
2026-01-03 10:30:00,F0310,94.78,2.1,94.19,Low
2026-01-03 10:35:00,F0811,95.57,0.96,13.65,Critical
2026-01-03 10:40:00,F0992,96.75,3.32,96.07,Critical
2026-01-03 10:45:00,F0229,93.47,4.66,69.36,Critical
2026-01-03 10:50:00,F0706,71.51,1.04,58.9,Low
2026-01-03 10:55:00,F0972,95.53,3.7,12.73,Critical
2026-01-03 11:00:00,F0034,97.88,4.97,39.16,Healthy
2026-01-03 11:05:00,F0227,98.71,4.62,60.24,Critical
2026-01-03 11:10:00,F0764,62.67,4.7,56.56,Healthy
2026-01-03 11:15:00,F0907,36.59,4.92,23.8,Healthy
2026-01-03 11:20:00,F0344,95.17,3.42,82.17,Low
2026-01-03 11:25:00,F0359,69.67,1.21,1.14,Low
2026-01-03 11:30:00,F0449,79.73,3.66,78.7,Critical
2026-01-03 11:35:00,F0903,66.0,1.0,41.97,Low
2026-01-03 11:40:00,F0808,88.89,2.0,35.12,Critical
2026-01-03 11:45:00,F0076,70.78,3.5,65.1,Healthy
2026-01-03 11:50:00,F0076,96.59,1.73,29.49,Low
2026-01-03 11:55:00,F0561,77.76,2.0,17.01,Healthy
2026-01-03 12:00:00,F0722,92.93,4.93,33.8,Healthy
2026-01-03 12:05:00,F0445,77.67,3.34,43.13,Healthy
2026-01-03 12:10:00,F0420,97.58,1.79,5.36,Critical
2026-01-03 12:15:00,F0677,79.49,4.64,55.41,Low
2026-01-03 12:20:00,F0563,57.35,0.66,29.74,Low
2026-01-03 12:25:00,F0302,51.55,1.93,15.36,Critical
2026-01-03 12:30:00,F0212,66.15,2.51,62.51,Healthy
2026-01-03 12:35:00,F0119,80.95,4.89,63.82,Low
2026-01-03 12:40:00,F0272,97.74,2.46,78.49,Healthy
2026-01-03 12:45:00,F0391,77.48,2.06,64.19,Low
2026-01-03 12:50:00,F0270,54.43,0.41,18.66,Healthy
2026-01-03 12:55:00,F0714,86.17,2.91,83.71,Critical
2026-01-03 13:00:00,F0424,82.67,3.41,9.67,Critical
2026-01-03 13:05:00,F0536,52.65,0.49,22.75,Low
2026-01-03 13:10:00,F0587,99.78,3.5,96.56,Healthy
2026-01-03 13:15:00,F0732,94.91,0.58,47.63,Healthy
2026-01-03 13:20:00,F0694,90.06,4.52,50.21,Critical
2026-01-03 13:25:00,F0972,53.03,4.76,14.74,Healthy
2026-01-03 13:30:00,F0434,97.57,4.08,97.22,Healthy
2026-01-03 13:35:00,F0643,100.0,2.29,98.83,Healthy
2026-01-03 13:40:00,F0937,98.52,1.44,83.41,Healthy
2026-01-03 13:45:00,F0878,59.1,2.87,8.7,Low
2026-01-03 13:50:00,F0718,52.56,4.6,51.97,Critical
2026-01-03 13:55:00,F0154,63.4,3.95,58.76,Healthy
2026-01-03 14:00:00,F0103,98.48,3.0,56.66,Healthy
2026-01-03 14:05:00,F0549,68.78,0.68,56.27,Low
2026-01-03 14:10:00,F0586,95.78,1.47,87.79,Critical
2026-01-03 14:15:00,F0634,68.54,1.03,47.3,Critical
2026-01-03 14:20:00,F0901,80.71,2.13,68.08,Low
2026-01-03 14:25:00,F0276,83.76,0.44,69.05,Low
2026-01-03 14:30:00,F0288,31.71,4.12,2.02,Low
2026-01-03 14:35:00,F0234,99.61,3.49,85.82,Healthy
2026-01-03 14:40:00,F0329,84.19,3.77,30.05,Low
2026-01-03 14:45:00,F0453,75.3,3.1,72.88,Healthy
2026-01-03 14:50:00,F0529,95.54,2.15,91.34,Low
2026-01-03 14:55:00,F0319,84.95,2.67,82.1,Critical
2026-01-03 15:00:00,F0901,92.67,0.85,50.68,Critical
2026-01-03 15:05:00,F0858,83.78,1.13,2.89,Healthy
2026-01-03 15:10:00,F0722,93.85,2.39,24.95,Healthy
2026-01-03 15:15:00,F0651,64.07,4.15,27.4,Healthy
2026-01-03 15:20:00,F0457,83.7,1.36,68.12,Healthy
2026-01-03 15:25:00,F0353,98.23,2.48,96.05,Healthy
2026-01-03 15:30:00,F0093,97.26,1.44,83.77,Low
2026-01-03 15:35:00,F0799,85.78,0.44,2.75,Healthy
2026-01-03 15:40:00,F0276,95.39,3.31,85.71,Critical
2026-01-03 15:45:00,F0786,87.03,0.3,40.95,Critical
2026-01-03 15:50:00,F0616,65.05,4.58,0.89,Healthy
2026-01-03 15:55:00,F0730,95.58,3.12,22.38,Critical
2026-01-03 16:00:00,F0358,77.72,2.23,64.27,Low
2026-01-03 16:05:00,F0845,75.85,2.44,25.2,Critical
2026-01-03 16:10:00,F0679,70.55,0.69,39.72,Low
2026-01-03 16:15:00,F0701,68.55,3.05,56.15,Healthy
2026-01-03 16:20:00,F0333,62.5,1.81,48.17,Low
2026-01-03 16:25:00,F0306,92.05,3.61,26.11,Healthy
2026-01-03 16:30:00,F0825,91.47,3.87,14.99,Critical
2026-01-03 16:35:00,F0027,48.75,1.73,40.41,Critical
2026-01-03 16:40:00,F0415,95.32,1.62,49.74,Low
2026-01-03 16:45:00,F0836,99.86,3.0,73.67,Healthy
2026-01-03 16:50:00,F0654,79.4,3.62,34.32,Low
2026-01-03 16:55:00,F0866,95.39,3.42,90.65,Healthy
2026-01-03 17:00:00,F0100,86.95,4.41,84.06,Low
2026-01-03 17:05:00,F0782,83.29,1.44,12.79,Healthy
2026-01-03 17:10:00,F0228,98.17,4.52,94.69,Low
2026-01-03 17:15:00,F0909,54.99,4.38,22.33,Low
2026-01-03 17:20:00,F0121,66.31,3.01,37.17,Low
2026-01-03 17:25:00,F0636,60.29,3.25,5.37,Healthy
2026-01-03 17:30:00,F0698,53.54,1.13,47.22,Low
2026-01-03 17:35:00,F0155,93.93,2.18,52.98,Healthy
2026-01-03 17:40:00,F0915,99.99,1.84,99.23,Low
2026-01-03 17:45:00,F0083,29.77,4.34,14.32,Low
2026-01-03 17:50:00,F0060,54.18,4.94,33.26,Healthy
2026-01-03 17:55:00,F0591,87.59,1.21,45.21,Healthy
2026-01-03 18:00:00,F0630,53.45,3.87,48.96,Low
2026-01-03 18:05:00,F0393,98.73,2.14,63.35,Healthy
2026-01-03 18:10:00,F0015,39.67,1.16,3.77,Low
2026-01-03 18:15:00,F0005,76.12,2.75,75.68,Critical
2026-01-03 18:20:00,F0320,96.72,1.29,73.36,Healthy
2026-01-03 18:25:00,F0067,37.74,2.62,10.27,Healthy
2026-01-03 18:30:00,F0611,80.9,1.6,29.82,Critical
2026-01-03 18:35:00,F0351,99.7,4.46,33.78,Low
2026-01-03 18:40:00,F0941,96.67,1.1,35.93,Low
2026-01-03 18:45:00,F0217,98.52,1.28,1.91,Critical
2026-01-03 18:50:00,F0729,14.24,2.62,2.19,Critical
2026-01-03 18:55:00,F0790,92.52,2.0,79.21,Critical
2026-01-03 19:00:00,F0111,64.12,3.05,62.31,Critical
2026-01-03 19:05:00,F0455,85.51,0.43,83.61,Low
2026-01-03 19:10:00,F0211,73.87,1.41,12.36,Critical
2026-01-03 19:15:00,F0104,81.8,0.24,68.57,Critical
2026-01-03 19:20:00,F0429,85.64,3.19,52.03,Healthy
2026-01-03 19:25:00,F0804,64.97,3.16,51.16,Healthy
2026-01-03 19:30:00,F0852,88.85,3.12,49.77,Critical
2026-01-03 19:35:00,F0165,98.41,1.92,97.31,Healthy
2026-01-03 19:40:00,F0493,85.91,4.57,54.81,Low
2026-01-03 19:45:00,F0114,30.26,0.26,23.45,Critical
2026-01-03 19:50:00,F0524,69.88,0.92,66.9,Healthy
2026-01-03 19:55:00,F0237,79.43,0.69,72.36,Low
2026-01-03 20:00:00,F0103,99.39,1.62,98.87,Healthy
2026-01-03 20:05:00,F0694,91.95,4.29,87.41,Low
2026-01-03 20:10:00,F0912,91.46,0.76,42.6,Healthy
2026-01-03 20:15:00,F0337,65.06,0.86,0.97,Low
2026-01-03 20:20:00,F0751,92.28,4.78,89.45,Healthy
2026-01-03 20:25:00,F0410,44.4,1.85,37.26,Low
2026-01-03 20:30:00,F0820,89.13,2.05,27.18,Low
2026-01-03 20:35:00,F0713,68.85,4.03,64.88,Critical
2026-01-03 20:40:00,F0427,20.87,4.72,5.86,Critical
2026-01-03 20:45:00,F0626,70.94,2.93,48.27,Low
2026-01-03 20:50:00,F0902,96.97,3.13,77.92,Critical
2026-01-03 20:55:00,F0116,99.79,0.83,97.34,Low
2026-01-03 21:00:00,F0013,80.7,0.5,44.07,Critical
2026-01-03 21:05:00,F0742,96.62,2.72,86.83,Critical
2026-01-03 21:10:00,F0532,90.16,4.79,22.4,Critical
2026-01-03 21:15:00,F0745,82.32,3.17,68.82,Healthy
2026-01-03 21:20:00,F0153,81.42,3.39,48.19,Critical
2026-01-03 21:25:00,F0957,89.34,3.14,89.21,Healthy
2026-01-03 21:30:00,F0170,75.07,2.45,50.56,Healthy
2026-01-03 21:35:00,F0285,83.37,1.74,75.14,Healthy
2026-01-03 21:40:00,F0837,69.36,2.84,50.69,Healthy
2026-01-03 21:45:00,F0091,60.67,2.33,7.88,Low
2026-01-03 21:50:00,F0670,72.21,0.77,44.71,Healthy
2026-01-03 21:55:00,F0001,60.26,2.18,10.26,Healthy
2026-01-03 22:00:00,F0912,92.45,4.82,79.18,Critical
2026-01-03 22:05:00,F0350,76.2,3.34,56.23,Low
2026-01-03 22:10:00,F0340,97.28,4.12,82.53,Critical
2026-01-03 22:15:00,F0373,93.41,3.08,76.74,Critical
2026-01-03 22:20:00,F0003,81.33,0.67,45.25,Low
